time,actor,id,durationOrDestinationId
711,T,236,3
715,T,237,-1
715,T,237,2
715,S,2,16
716,S,3,8
717,S,0,6
719,T,238,-1
719,S,1,10
719,T,238,1
720,T,239,-1
720,T,239,3
723,T,240,-1
723,T,240,0
723,S,0,15
724,S,3,15
726,T,241,-1
726,T,241,0
729,T,242,-1
729,S,1,10
729,T,242,1
732,T,243,-1
732,T,243,2
732,S,2,12
735,T,244,-1
735,T,244,3
737,T,245,-1
737,T,245,2
738,S,0,14
739,S,3,10
739,S,1,16
741,T,246,-1
741,T,246,3
743,T,247,-1
743,T,247,0
744,S,2,9
748,T,248,-1
748,T,248,1
749,S,3,9
751,T,249,-1
751,T,249,3
752,S,0,9
753,T,250,-1
753,T,250,2
753,S,2,16
755,S,1,8
757,T,251,-1
757,T,251,0
758,S,3,7
761,T,252,-1
761,S,0,9
761,T,252,1
763,S,1,8
764,T,253,-1
764,T,253,3
765,S,3,10
768,T,254,-1
768,T,254,2
769,S,2,13
772,T,255,-1
772,T,255,1
772,S,1,6
774,T,256,-1
774,T,256,0
774,S,0,5
775,T,257,-1
775,T,257,3
775,S,3,6
777,T,258,-1
777,T,258,3
778,T,259,-1
778,T,259,1
778,S,1,8
780,T,260,-1
780,T,260,0
780,S,0,10
781,S,3,10
784,T,261,-1
784,T,261,2
784,S,2,6
785,T,262,-1
785,T,262,3
788,T,263,-1
788,T,263,1
788,S,1,11
791,S,3,10
793,T,264,-1
793,T,264,0
793,S,0,15
795,T,265,-1
795,T,265,2
795,S,2,9
796,T,266,-1
796,T,266,1
798,T,267,-1
798,T,267,2
799,S,1,14
803,T,268,-1
803,T,268,3
803,S,3,13
804,S,2,16
806,T,269,-1
806,T,269,2
811,T,270,-1
811,T,270,0
811,S,0,15
813,T,271,-1
813,T,271,1
813,S,1,14
814,T,272,-1
814,T,272,1
819,T,273,-1
819,T,273,3
819,S,3,11
820,S,2,11
821,T,274,-1
821,T,274,2
822,T,275,-1
822,T,275,0
825,T,276,-1
825,T,276,3
826,T,277,-1
826,S,0,9
826,T,277,0
827,S,1,6
830,T,278,-1
830,S,3,16
830,T,278,3
831,S,2,12
835,T,279,-1
835,T,279,1
835,S,1,8
835,S,0,12
837,T,280,-1
837,T,280,1
838,T,281,-1
838,T,281,2
841,T,282,-1
841,T,282,0
843,S,1,8
843,S,2,15
844,T,283,-1
844,T,283,2
846,S,3,13
847,T,284,-1
847,S,0,11
847,T,284,3
851,T,285,-1
851,T,285,1
851,S,1,5
