time,actor,id,durationOrDestinationId
1576,T,532,1
1576,S,1,9
1580,T,533,-1
1580,T,533,3
1580,S,3,14
1584,T,534,-1
1584,T,534,2
1584,S,2,13
1586,T,535,-1
1586,T,535,1
1586,S,1,13
1587,T,536,-1
1587,T,536,0
1587,S,0,8
1591,T,537,-1
1594,T,537,3
1594,S,3,10
1596,T,538,-1
1596,T,538,0
1596,S,0,13
1599,T,539,-1
1599,T,539,2
1599,S,2,13
1604,T,540,-1
1604,T,540,1
1604,S,1,13
1608,T,541,-1
1608,T,541,3
1608,S,3,6
1610,T,542,-1
1610,T,542,0
1610,S,0,8
1612,T,543,-1
1612,T,543,2
1612,S,2,10
1613,T,544,-1
1614,T,544,3
1614,S,3,13
1616,T,545,-1
1617,T,545,1
1617,S,1,14
1621,T,546,-1
1621,T,546,0
1621,S,0,15
1623,T,547,-1
1623,T,547,2
1623,S,2,15
1626,T,548,-1
1627,T,548,3
1627,S,3,10
1631,T,549,-1
1631,T,549,1
1631,S,1,9
1634,T,550,-1
1636,T,550,0
1636,S,0,9
1638,T,551,-1
1638,T,551,2
1638,S,2,6
1639,T,552,-1
1639,T,552,3
1639,S,3,5
1641,T,553,-1
1641,T,553,1
1641,S,1,14
1644,T,554,-1
1644,T,554,3
1644,S,3,8
1646,T,555,-1
1646,T,555,0
1646,S,0,6
1650,T,556,-1
1650,T,556,2
1650,S,2,8
1653,T,557,-1
1653,T,557,0
1653,S,0,16
1658,T,558,-1
1658,T,558,3
1658,S,3,14
1662,T,559,-1
1662,T,559,1
1662,S,1,5
1663,T,560,-1
1663,T,560,2
1663,S,2,7
1664,T,561,-1
1666,T,562,-1
1667,T,561,1
1667,S,1,5
1668,T,563,-1
1669,T,562,0
1669,S,0,9
1670,T,563,2
1670,S,2,14
1672,T,564,-1
1672,T,564,1
1672,S,1,7
1675,T,565,-1
1675,T,565,3
1675,S,3,10
1678,T,566,-1
1678,T,566,0
1678,S,0,5
1681,T,567,-1
1681,T,567,1
1681,S,1,6
1683,T,568,-1
1683,T,568,0
1683,S,0,15
1687,T,569,-1
1687,T,569,2
1687,S,2,9
1690,T,570,-1
1690,T,570,1
1690,S,1,8
1691,T,571,-1
1691,T,571,3
1691,S,3,7
1695,T,572,-1
1696,T,572,2
1696,S,2,11
1699,T,573,-1
1699,T,573,0
1699,S,0,10
1703,T,574,-1
1703,T,574,1
1703,S,1,12
1705,T,575,-1
1705,T,575,3
1705,S,3,8
1710,T,576,-1
1710,T,576,2
1710,S,2,11
1715,T,577,-1
1715,T,577,3
1715,S,3,10
1717,T,578,-1
1717,T,578,1
1717,S,1,16
1719,T,579,-1
1719,T,579,0
1719,S,0,10
1722,T,580,-1
1722,T,580,2
1722,S,2,14
1727,T,581,-1
1727,T,581,3
1727,S,3,10
1729,T,582,-1
1729,T,582,0
1729,S,0,11
1733,T,583,-1
1733,T,583,1
1733,S,1,13
1738,T,584,-1
1738,T,584,3
1738,S,3,5
1740,T,585,-1
1740,T,585,2
1740,S,2,12
1744,T,586,-1
1744,T,586,0
1744,S,0,11
1745,T,587,-1
1745,T,587,3
1745,S,3,5
1746,T,588,-1
1746,T,588,1
1746,S,1,10
1749,T,589,-1
1750,T,590,-1
1750,T,589,3
1750,S,3,12
1752,T,590,2
1752,S,2,7
1754,T,591,-1
1755,T,591,0
1755,S,0,11
1757,T,592,-1
1757,T,592,1
1757,S,1,16
1759,T,593,-1
1759,T,593,2
1759,S,2,14
1761,T,594,-1
1762,T,594,3
1762,S,3,12
1763,T,595,-1
1766,T,595,0
1766,S,0,10
1768,T,596,-1
1769,T,597,-1
1771,T,598,-1
1772,T,599,-1
1773,T,596,1
1773,S,1,7
1773,T,597,2
1773,S,2,15
1774,T,598,3
1774,S,3,12
1776,T,600,-1
1776,T,599,0
1776,S,0,7
1779,T,601,-1
1780,T,602,-1
1780,T,600,1
1780,S,1,6
1783,T,601,0
1783,S,0,16
1785,T,603,-1
1786,T,602,1
1786,S,1,5
1786,T,603,3
1786,S,3,9
1790,T,604,-1
1790,T,604,2
1790,S,2,9
1794,T,605,-1
1794,T,605,1
1794,S,1,10
1798,T,606,-1
1798,T,606,3
1798,S,3,13
1799,T,607,-1
1799,T,607,2
1799,S,2,16
1803,T,608,-1
1803,T,608,0
1803,S,0,9
1804,T,609,-1
1804,T,609,1
1804,S,1,11
1806,T,610,-1
1808,T,611,-1
1811,T,612,-1
1811,T,610,3
1811,S,3,13
1812,T,611,0
1812,S,0,15
1813,T,613,-1
1814,T,614,-1
1815,T,612,1
1815,S,1,13
1815,T,613,2
1815,S,2,15
1819,T,615,-1
1824,T,616,-1
1824,T,614,3
1824,S,3,5
1827,T,615,0
1827,S,0,12
1828,T,617,-1
1828,T,616,1
1828,S,1,6
1829,T,617,3
1829,S,3,13
1830,T,618,-1
1830,T,618,2
1830,S,2,11
1834,T,619,-1
1834,T,619,1
1834,S,1,7
1835,T,620,-1
1839,T,621,-1
1839,T,620,0
1839,S,0,9
1840,T,622,-1
1841,T,621,2
1841,S,2,14
1841,T,622,1
1841,S,1,16
1842,T,623,-1
1842,T,623,3
1842,S,3,15
1845,T,624,-1
1846,T,625,-1
1848,T,624,0
1848,S,0,15
1849,T,626,-1
1853,T,627,-1
1854,T,628,-1
1855,T,629,-1
1855,T,625,2
1855,S,2,9
1857,T,627,1
1857,S,1,6
1857,T,626,3
1857,S,3,11
1858,T,630,-1
1860,T,631,-1
1861,T,632,-1
1863,T,629,0
1863,S,0,5
1863,T,628,1
1863,S,1,9
1864,T,630,2
1864,S,2,16
1865,T,633,-1
1868,T,632,3
1868,S,3,12
1868,T,631,0
1868,S,0,16
1870,T,634,-1
1871,T,635,-1
1872,T,636,-1
1872,T,633,1
1872,S,1,12
1875,T,637,-1
1880,T,638,-1
1880,T,635,3
1880,S,3,15
1880,T,634,2
1880,S,2,16
1881,T,639,-1
1882,T,640,-1
1883,T,641,-1
1884,T,637,1
1884,S,1,11
1884,T,636,0
1884,S,0,16
1888,T,642,-1
1892,T,643,-1
1893,T,644,-1
1894,T,645,-1
1895,T,639,1
1895,S,1,13
1895,T,638,3
1895,S,3,16
1896,T,640,2
1896,S,2,7
1899,T,646,-1
1900,T,641,0
1900,S,0,5
1903,T,647,-1
1903,T,642,2
1903,S,2,6
1905,T,643,0
1905,S,0,8
1906,T,648,-1
1908,T,644,1
1908,S,1,13
1909,T,645,2
1909,S,2,15
1910,T,649,-1
1911,T,650,-1
1911,T,646,3
1911,S,3,7
1913,T,647,0
1913,S,0,14
1916,T,651,-1
1917,T,652,-1
1918,T,648,3
1918,S,3,6
1921,T,653,-1
1921,T,649,1
1921,S,1,11
1923,T,654,-1
1924,T,655,-1
1924,T,650,3
1924,S,3,9
1924,T,651,2
1924,S,2,10
1927,T,652,0
1927,S,0,14
1929,T,656,-1
1932,T,653,1
1932,S,1,16
1933,T,657,-1
1933,T,654,3
1933,S,3,12
1934,T,655,2
1934,S,2,9
1938,T,658,-1
1939,T,659,-1
1941,T,660,-1
1941,T,656,0
1941,S,0,15
1942,T,661,-1
1943,T,657,2
1943,S,2,7
1945,T,658,3
1945,S,3,10
1947,T,662,-1
1948,T,659,1
1948,S,1,16
1950,T,663,-1
1950,T,660,2
1950,S,2,16
1955,T,664,-1
1955,T,661,3
1955,S,3,12
1956,T,662,0
1956,S,0,13
1960,T,665,-1
1963,T,666,-1
1964,T,663,1
1964,S,1,11
1966,T,664,2
1966,S,2,9
1967,T,665,3
1967,S,3,9
1968,T,667,-1
1969,T,666,0
1969,S,0,6
1970,T,668,-1
1975,T,669,-1
1975,T,668,2
1975,S,2,5
1975,T,667,1
1975,S,1,8
1975,T,669,0
1975,S,0,11
1976,T,670,-1
1976,T,670,3
1976,S,3,7
1979,T,671,-1
1980,T,671,2
1980,S,2,6
1981,T,672,-1
1982,T,673,-1
1983,T,672,3
1983,S,3,8
1983,T,673,1
1983,S,1,9
1985,T,674,-1
1986,T,674,0
1986,S,0,10
1988,T,675,-1
1988,T,675,2
1988,S,2,14
1989,T,676,-1
1991,T,676,3
1991,S,3,15
1992,T,677,-1
1992,T,677,1
1992,S,1,13
1997,T,678,-1
1997,T,678,0
1997,S,0,5
2000,T,679,-1
2002,T,680,-1
2002,T,679,0
2002,S,0,9
2002,T,680,2
2002,S,2,9
2006,T,681,-1
2006,T,681,3
2006,S,3,7
2008,T,682,-1
2008,T,682,1
2008,S,1,15
2012,T,683,-1
2012,T,683,0
2012,S,0,15
2015,T,684,-1
2015,T,684,2
2015,S,2,10
2017,T,685,-1
2017,T,685,3
2017,S,3,5
2021,T,686,-1
2022,T,686,3
2022,S,3,8
2024,T,687,-1
2024,T,687,1
2024,S,1,16
2026,T,688,-1
2026,T,688,2
2026,S,2,10
2030,T,689,-1
2030,T,689,0
2030,S,0,16
2035,T,690,-1
2035,T,690,3
2035,S,3,14
2037,T,691,-1
2037,T,691,2
2037,S,2,6
2040,T,692,-1
2040,T,692,1
2040,S,1,5
2045,T,693,-1
2045,T,693,2
2045,S,2,12
2046,T,694,-1
2046,T,694,1
2046,S,1,6
2051,T,695,-1
2051,T,695,0
2051,S,0,10
2055,T,696,-1
2055,T,696,1
2055,S,1,9
2058,T,697,-1
2058,T,697,3
2058,S,3,9
2059,T,698,-1
2059,T,698,2
2059,S,2,9
2062,T,699,-1
2062,T,699,0
2062,S,0,6
2066,T,700,-1
2066,T,700,1
2066,S,1,11
2069,T,701,-1
2069,T,701,0
2069,S,0,7
2072,T,702,-1
2072,T,702,2
2072,S,2,8
2075,T,703,-1
2075,T,703,3
2075,S,3,8
2080,T,704,-1
2080,T,704,0
2080,S,0,15
2085,T,705,-1
2085,T,705,3
2085,S,3,5
2088,T,706,-1
2088,T,706,1
2088,S,1,15
2091,T,707,-1
2091,T,707,2
2091,S,2,12
2093,T,708,-1
2093,T,708,3
2093,S,3,12
2094,T,709,-1
2095,T,709,0
2095,S,0,8
2097,T,710,-1
2101,T,711,-1
2103,T,712,-1
2103,T,710,1
2103,S,1,5
2103,T,711,0
2103,S,0,11
2103,T,712,2
2103,S,2,12
2108,T,713,-1
2108,T,713,1
2108,S,1,6
2112,T,714,-1
2112,T,714,3
2112,S,3,13
2117,T,715,-1
2117,T,715,1
2117,S,1,14
2118,T,716,-1
2118,T,716,0
2118,S,0,11
2123,T,717,-1
2123,T,717,2
2123,S,2,6
2128,T,718,-1
2128,T,718,3
2128,S,3,9
2129,T,719,-1
2129,T,719,0
2129,S,0,16
2130,T,720,-1
2130,T,720,2
2130,S,2,6
2135,T,721,-1
2135,T,721,1
2135,S,1,11
2140,T,722,-1
2140,T,722,2
2140,S,2,11
2144,T,723,-1
2144,T,723,3
2144,S,3,14
2149,T,724,-1
2149,T,724,1
2149,S,1,12
2151,T,725,-1
2151,T,725,2
2151,S,2,16
2153,T,726,-1
2153,T,726,0
2153,S,0,7
2156,T,727,-1
2157,T,728,-1
2158,T,727,3
2158,S,3,15
2159,T,729,-1
2160,T,728,0
2160,S,0,10
2161,T,729,1
2161,S,1,11
2163,T,730,-1
2164,T,731,-1
2167,T,730,2
2167,S,2,12
2168,T,732,-1
2170,T,731,0
2170,S,0,11
2171,T,733,-1
2172,T,734,-1
2172,T,732,1
2172,S,1,6
2173,T,733,3
2173,S,3,10
2177,T,735,-1
2178,T,736,-1
2178,T,734,1
2178,S,1,7
2179,T,737,-1
2179,T,735,2
2179,S,2,11
2181,T,736,0
2181,S,0,7
2183,T,738,-1
2183,T,737,3
2183,S,3,6
2185,T,739,-1
2185,T,738,1
2185,S,1,6
2188,T,739,0
2188,S,0,12
2190,T,740,-1
2190,T,740,2
2190,S,2,13
2193,T,741,-1
2193,T,741,1
2193,S,1,8
2196,T,742,-1
2196,T,742,3
2196,S,3,13
2201,T,743,-1
2201,T,743,1
2201,S,1,9
2204,T,744,-1
2204,T,744,2
2204,S,2,16
2207,T,745,-1
2207,T,745,0
2207,S,0,6
2208,T,746,-1
2209,T,746,3
2209,S,3,16
2213,T,747,-1
2213,T,747,1
2213,S,1,9
2217,T,748,-1
2217,T,748,0
2217,S,0,9
2218,T,749,-1
2220,T,749,2
2220,S,2,10
2223,T,750,-1
2223,T,750,1
2223,S,1,7
2225,T,751,-1
2225,T,751,3
2225,S,3,9
2227,T,752,-1
2227,T,752,0
2227,S,0,15
2232,T,753,-1
2232,T,753,2
2232,S,2,10
2237,T,754,-1
2237,T,754,1
2237,S,1,5
2240,T,755,-1
2240,T,755,3
2240,S,3,14
2242,T,756,-1
2242,T,756,0
2242,S,0,16
2246,T,757,-1
2246,T,757,2
2246,S,2,10
2249,T,758,-1
2249,T,758,1
2249,S,1,11
2252,T,759,-1
2254,T,759,3
2254,S,3,13
2256,T,760,-1
2256,T,760,2
2256,S,2,9
2259,T,761,-1
2259,T,761,0
2259,S,0,6
2260,T,762,-1
2260,T,762,1
2260,S,1,8
2261,T,763,-1
2263,T,764,-1
2265,T,765,-1
2265,T,764,0
2265,S,0,5
2265,T,763,2
2265,S,2,7
2267,T,765,3
2267,S,3,9
2269,T,766,-1
2269,T,766,1
2269,S,1,9
2273,T,767,-1
2273,T,767,2
2273,S,2,7
2275,T,768,-1
2275,T,768,0
2275,S,0,12
2280,T,769,-1
2280,T,769,2
2280,S,2,15
2283,T,770,-1
2283,T,770,1
2283,S,1,15
2287,T,771,-1
2287,T,771,0
2287,S,0,6
2290,T,772,-1
2290,T,772,3
2290,S,3,16
2294,T,773,-1
2294,T,773,0
2294,S,0,13
2298,T,774,-1
2298,T,774,2
2298,S,2,10
2303,T,775,-1
2303,T,775,1
2303,S,1,8
2306,T,776,-1
2306,T,776,3
2306,S,3,11
2308,T,777,-1
2308,T,777,2
2308,S,2,11
2309,T,778,-1
2309,T,778,0
2309,S,0,12
2311,T,779,-1
2311,T,779,1
2311,S,1,8
2316,T,780,-1
2317,T,780,3
2317,S,3,7
2321,T,781,-1
2321,T,781,1
2321,S,1,7
2322,T,782,-1
2322,T,782,0
2322,S,0,12
2327,T,783,-1
2327,T,783,2
2327,S,2,7
2328,T,784,-1
2328,T,784,3
2328,S,3,9
2333,T,785,-1
2333,T,785,1
2333,S,1,15
2337,T,786,-1
2337,T,786,3
2337,S,3,11
2338,T,787,-1
2338,T,787,0
2338,S,0,9
2343,T,788,-1
2343,T,788,2
2343,S,2,11
2344,T,789,-1
2347,T,790,-1
2347,T,789,0
2347,S,0,11
2348,T,790,3
2348,S,3,7
2352,T,791,-1
2352,T,791,1
2352,S,1,7
2354,T,792,-1
2354,T,792,2
2354,S,2,13
2358,T,793,-1
2358,T,793,0
2358,S,0,5
2362,T,794,-1
2362,T,794,3
2362,S,3,10
2366,T,795,-1
2366,T,795,0
2366,S,0,10
2367,T,796,-1
2367,T,796,1
2367,S,1,5
2369,T,797,-1
2369,T,797,2
2369,S,2,5
2371,T,798,-1
2372,T,798,1
2372,S,1,11
2375,T,799,-1
2375,T,799,2
2375,S,2,12
2377,T,800,-1
2377,T,800,3
2377,S,3,5
2380,T,801,-1
2380,T,801,0
2380,S,0,16
2384,T,802,-1
2384,T,802,3
2384,S,3,9
2386,T,803,-1
2386,T,803,1
2386,S,1,11
2391,T,804,-1
2391,T,804,2
2391,S,2,13
2396,T,805,-1
2396,T,805,0
2396,S,0,8
2400,T,806,-1
2400,T,806,1
2400,S,1,16
2402,T,807,-1
2402,T,807,3
2402,S,3,16
2403,T,808,-1
2404,T,808,2
2404,S,2,5
2407,T,809,-1
2407,T,809,0
2407,S,0,8
2412,T,810,-1
2412,T,810,2
2412,S,2,5
2417,T,811,-1
2417,T,811,2
2417,S,2,7
2422,T,812,-1
2422,T,812,0
2422,S,0,12
2426,T,813,-1
2426,T,813,1
2426,S,1,11
2430,T,814,-1
2430,T,814,2
2430,S,2,6
2432,T,815,-1
2432,T,815,3
2432,S,3,16
2436,T,816,-1
2436,T,816,0
2436,S,0,8
2441,T,817,-1
2441,T,817,2
2441,S,2,7
2444,T,818,-1
2444,T,818,1
2444,S,1,6
2445,T,819,-1
2445,T,819,0
2445,S,0,13
2448,T,820,-1
2448,T,820,2
2448,S,2,11
2453,T,821,-1
2453,T,821,3
2453,S,3,16
2454,T,822,-1
2454,T,822,1
2454,S,1,13
2456,T,823,-1
2457,T,824,-1
2458,T,825,-1
2458,T,823,0
2458,S,0,14
2459,T,824,2
2459,S,2,13
2462,T,826,-1
2463,T,827,-1
2467,T,828,-1
2467,T,825,1
2467,S,1,5
2469,T,826,3
2469,S,3,9
2471,T,829,-1
2472,T,829,1
2472,S,1,7
2472,T,827,0
2472,S,0,13
2472,T,828,2
2472,S,2,15
2474,T,830,-1
2477,T,831,-1
2478,T,830,3
2478,S,3,12
2479,T,831,1
2479,S,1,15
2482,T,832,-1
2483,T,833,-1
2485,T,832,0
2485,S,0,9
2487,T,834,-1
2487,T,833,2
2487,S,2,10
2488,T,835,-1
2489,T,836,-1
2490,T,834,3
2490,S,3,12
2492,T,837,-1
2494,T,836,1
2494,S,1,8
2494,T,835,0
2494,S,0,9
2497,T,838,-1
2497,T,837,2
2497,S,2,6
2498,T,839,-1
2502,T,838,1
2502,S,1,5
2502,T,839,3
2502,S,3,11
2503,T,840,-1
2503,T,840,2
2503,S,2,10
2504,T,841,-1
2504,T,841,0
2504,S,0,11
2505,T,842,-1
2507,T,842,1
2507,S,1,13
2508,T,843,-1
2511,T,844,-1
2513,T,843,3
2513,S,3,10
2513,T,844,2
2513,S,2,16
2515,T,845,-1
2515,T,845,0
2515,S,0,8
2516,T,846,-1
2520,T,847,-1
2520,T,846,1
2520,S,1,8
2523,T,848,-1
2523,T,848,3
2523,S,3,10
2523,T,847,0
2523,S,0,15
2527,T,849,-1
2528,T,849,1
2528,S,1,11
2529,T,850,-1
2529,T,850,2
2529,S,2,13
2531,T,851,-1
2533,T,851,3
2533,S,3,10
2536,T,852,-1
2537,T,853,-1
2538,T,854,-1
2538,T,852,0
2538,S,0,9
2539,T,853,1
2539,S,1,15
2540,T,855,-1
2542,T,854,2
2542,S,2,11
2543,T,855,3
2543,S,3,14
2544,T,856,-1
2547,T,857,-1
2547,T,856,0
2547,S,0,9
2549,T,858,-1
2552,T,859,-1
2553,T,857,2
2553,S,2,9
2554,T,858,1
2554,S,1,15
2556,T,859,0
2556,S,0,15
2557,T,860,-1
2557,T,860,3
2557,S,3,7
2562,T,861,-1
2562,T,861,2
2562,S,2,14
2565,T,862,-1
2565,T,862,3
2565,S,3,14
2568,T,863,-1
2569,T,864,-1
2569,T,863,1
2569,S,1,9
2571,T,864,0
2571,S,0,5
2572,T,865,-1
2573,T,866,-1
2576,T,867,-1
2576,T,866,0
2576,S,0,10
2576,T,865,2
2576,S,2,11
2578,T,867,1
2578,S,1,13
2581,T,868,-1
2581,T,868,3
2581,S,3,5
2583,T,869,-1
2586,T,870,-1
2586,T,870,3
2586,S,3,5
2586,T,869,0
2586,S,0,15
2589,T,871,-1
2589,T,871,2
2589,S,2,16
2592,T,872,-1
2592,T,872,1
2592,S,1,12
2595,T,873,-1
2595,T,873,3
2595,S,3,11
2599,T,874,-1
2600,T,875,-1
2601,T,874,0
2601,S,0,12
2602,T,876,-1
2603,T,877,-1
2604,T,875,1
2604,S,1,10
2605,T,878,-1
2605,T,876,2
2605,S,2,9
2606,T,879,-1
2606,T,877,3
2606,S,3,12
2609,T,880,-1
2612,T,881,-1
2613,T,878,0
2613,S,0,5
2614,T,882,-1
2614,T,880,1
2614,S,1,8
2614,T,879,2
2614,S,2,15
2616,T,883,-1
2618,T,881,0
2618,S,0,7
2618,T,882,3
2618,S,3,8
2621,T,884,-1
2622,T,883,1
2622,S,1,8
2625,T,885,-1
2625,T,884,0
2625,S,0,10
2626,T,885,3
2626,S,3,6
2629,T,886,-1
2629,T,886,2
2629,S,2,7
2633,T,887,-1
2633,T,887,1
2633,S,1,9
2636,T,888,-1
2636,T,888,3
2636,S,3,15
2638,T,889,-1
2638,T,889,2
2638,S,2,15
2643,T,890,-1
2643,T,890,0
2643,S,0,15
2646,T,891,-1
2646,T,891,1
2646,S,1,16
2651,T,892,-1
2651,T,892,3
2651,S,3,12
2653,T,893,-1
2653,T,893,2
2653,S,2,10
2654,T,894,-1
2655,T,895,-1
2658,T,896,-1
2658,T,894,0
2658,S,0,5
2662,T,895,1
2662,S,1,9
2663,T,897,-1
2663,T,896,0
2663,S,0,12
2663,T,897,2
2663,S,2,14
2666,T,898,-1
2666,T,898,3
2666,S,3,7
2669,T,899,-1
2671,T,899,1
2671,S,1,5
2674,T,900,-1
2674,T,900,3
2674,S,3,12
2676,T,901,-1
2676,T,901,0
2676,S,0,11
2680,T,902,-1
2680,T,902,2
2680,S,2,12
2685,T,903,-1
2685,T,903,1
2685,S,1,14
2689,T,904,-1
2689,T,904,0
2689,S,0,6
2691,T,905,-1
2691,T,905,3
2691,S,3,7
2693,T,906,-1
2693,T,906,2
2693,S,2,15
2698,T,907,-1
2698,T,907,0
2698,S,0,9
2702,T,908,-1
2702,T,908,3
2702,S,3,7
2704,T,909,-1
2704,T,909,1
2704,S,1,13
2709,T,910,-1
2709,T,910,3
2709,S,3,13
2714,T,911,-1
2714,T,911,0
2714,S,0,10
2716,T,912,-1
2716,T,912,2
2716,S,2,13
2719,T,913,-1
2719,T,913,1
2719,S,1,5
2722,T,914,-1
2722,T,914,3
2722,S,3,16
2726,T,915,-1
2726,T,915,0
2726,S,0,7
2730,T,916,-1
2730,T,916,1
2730,S,1,8
2731,T,917,-1
2731,T,917,2
2731,S,2,14
2735,T,918,-1
2735,T,918,0
2735,S,0,15
2736,T,919,-1
2738,T,919,1
2738,S,1,11
2741,T,920,-1
2741,T,920,3
2741,S,3,15
2742,T,921,-1
2743,T,922,-1
2745,T,921,2
2745,S,2,14
2746,T,923,-1
2748,T,924,-1
2749,T,922,1
2749,S,1,8
2750,T,925,-1
2750,T,923,0
2750,S,0,12
2754,T,926,-1
2756,T,924,3
2756,S,3,5
2757,T,925,1
2757,S,1,5
2759,T,927,-1
2759,T,926,2
2759,S,2,16
2761,T,927,3
2761,S,3,9
2762,T,928,-1
2762,T,928,1
2762,S,1,6
2763,T,929,-1
2763,T,929,0
2763,S,0,8
2766,T,930,-1
2768,T,930,1
2768,S,1,9
2769,T,931,-1
2770,T,931,3
2770,S,3,10
2771,T,932,-1
2771,T,932,0
2771,S,0,13
2773,T,933,-1
2775,T,933,2
2775,S,2,13
2776,T,934,-1
2777,T,934,1
2777,S,1,9
2779,T,935,-1
2780,T,935,3
2780,S,3,16
2784,T,936,-1
2784,T,936,0
2784,S,0,15
2787,T,937,-1
2787,T,937,1
2787,S,1,16
2789,T,938,-1
2789,T,938,2
2789,S,2,15
2790,T,939,-1
2795,T,940,-1
2796,T,939,3
2796,S,3,8
2799,T,941,-1
2799,T,940,0
2799,S,0,15
2802,T,942,-1
2803,T,943,-1
2803,T,941,1
2803,S,1,15
2804,T,943,3
2804,S,3,8
2804,T,942,2
2804,S,2,13
2806,T,944,-1
2810,T,945,-1
2812,T,944,3
2812,S,3,6
2814,T,946,-1
2814,T,945,0
2814,S,0,8
2815,T,947,-1
2817,T,948,-1
2817,T,946,2
2817,S,2,5
2818,T,947,3
2818,S,3,6
2818,T,948,1
2818,S,1,8
2822,T,949,-1
2822,T,949,0
2822,S,0,11
2827,T,950,-1
2827,T,950,3
2827,S,3,10
2831,T,951,-1
2831,T,951,2
2831,S,2,10
2833,T,952,-1
2833,T,952,1
2833,S,1,14
2838,T,953,-1
2838,T,953,0
2838,S,0,7
2843,T,954,-1
2843,T,954,2
2843,S,2,11
2847,T,955,-1
2847,T,955,1
2847,S,1,14
2851,T,956,-1
2851,T,956,0
2851,S,0,9
2854,T,957,-1
2854,T,957,3
2854,S,3,5
2855,T,958,-1
2855,T,958,2
2855,S,2,11
2859,T,959,-1
2859,T,959,3
2859,S,3,10
2860,T,960,-1
2860,T,960,0
2860,S,0,10
2861,T,961,-1
2861,T,961,1
2861,S,1,15
2863,T,962,-1
2866,T,962,2
2866,S,2,5
2867,T,963,-1
2869,T,963,3
2869,S,3,8
2872,T,964,-1
2872,T,964,2
2872,S,2,12
2874,T,965,-1
2874,T,965,0
2874,S,0,11
2875,T,966,-1
2876,T,966,1
2876,S,1,11
2879,T,967,-1
2879,T,967,3
2879,S,3,12
2881,T,968,-1
2882,T,969,-1
2884,T,968,2
2884,S,2,16
2885,T,970,-1
2885,T,969,0
2885,S,0,15
2886,T,971,-1
2887,T,970,1
2887,S,1,8
2889,T,972,-1
2891,T,973,-1
2891,T,971,3
2891,S,3,11
2895,T,972,1
2895,S,1,7
2896,T,974,-1
2898,T,975,-1
2900,T,973,2
2900,S,2,5
2900,T,974,0
2900,S,0,12
2901,T,976,-1
2902,T,976,1
2902,S,1,6
2902,T,975,3
2902,S,3,11
2903,T,977,-1
2905,T,977,2
2905,S,2,6
2908,T,978,-1
2908,T,978,1
2908,S,1,9
2911,T,979,-1
2911,T,979,2
2911,S,2,14
2912,T,980,-1
2912,T,980,0
2912,S,0,9
2916,T,981,-1
2916,T,981,3
2916,S,3,12
2918,T,982,-1
2918,T,982,1
2918,S,1,5
2921,T,983,-1
2921,T,983,0
2921,S,0,7
2924,T,984,-1
2924,T,984,1
2924,S,1,12
2927,T,985,-1
2927,T,985,2
2927,S,2,10
2931,T,986,-1
2931,T,986,3
2931,S,3,6
2932,T,987,-1
2932,T,987,0
2932,S,0,15
2933,T,988,-1
2936,T,988,1
2936,S,1,8
2937,T,989,-1
2937,T,989,3
2937,S,3,16
2939,T,990,-1
2939,T,990,2
2939,S,2,5
2944,T,991,-1
2944,T,991,2
2944,S,2,8
2949,T,992,-1
2949,T,992,1
2949,S,1,6
2950,T,993,-1
2950,T,993,0
2950,S,0,13
2951,T,994,-1
2952,T,994,2
2952,S,2,5
2953,T,995,-1
2953,T,995,3
2953,S,3,14
2954,T,996,-1
2955,T,996,1
2955,S,1,7
2959,T,997,-1
2959,T,997,2
2959,S,2,16
2964,T,998,-1
2964,T,998,1
2964,S,1,14
2969,T,999,-1
2969,T,999,0
2969,S,0,16
